Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Transaction_Amount_Was_Missing,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend,Is_Weekend,Transaction_Amount_Log,Total_Transactions,Avg_Transaction_Amount,Avg_Satisfaction_Score,Recommend_Ratio
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,2.0,Needs improvement,6,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.6
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,5.0,Needs improvement,3,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.3
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,9.0,Very satisfied,5,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.5
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,7.0,Needs improvement,6,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.6
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,4.0,Excellent,7,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.7
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,4.0,Good service,7,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.7
127,2023-03-27 12:00:00,2438.0,Loan Payment,0,9.0,Very satisfied,5,False,7.79934339821592,21,2604.3333333333335,5.714285714285714,0.5
405,2023-03-27 13:00:00,4504.0,Loan Payment,0,8.0,Needs improvement,8,False,8.412943170042439,21,2292.246637806638,5.666666666666667,0.8
405,2023-03-27 13:00:00,4504.0,Loan Payment,0,8.0,Good service,7,False,8.412943170042439,21,2292.246637806638,5.666666666666667,0.7
405,2023-03-27 13:00:00,4504.0,Loan Payment,0,1.0,Needs improvement,2,False,8.412943170042439,21,2292.246637806638,5.666666666666667,0.2
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,1.0,Excellent,8,False,7.67693714581808,50,2101.4,4.5,0.8
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,6.0,Excellent,5,False,7.67693714581808,50,2101.4,4.5,0.5
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,4.0,Good service,8,False,7.67693714581808,50,2101.4,4.5,0.8
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,3.0,Very satisfied,8,False,7.67693714581808,50,2101.4,4.5,0.8
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,5.0,Excellent,1,False,7.67693714581808,50,2101.4,4.5,0.1
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,4.0,Very satisfied,8,False,7.67693714581808,50,2101.4,4.5,0.8
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,2.0,Very satisfied,8,False,7.67693714581808,50,2101.4,4.5,0.8
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,5.0,Good service,10,False,7.67693714581808,50,2101.4,4.5,1.0
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,8.0,Good service,2,False,7.67693714581808,50,2101.4,4.5,0.2
399,2023-03-27 14:00:00,2157.0,Bill Payment,0,7.0,Needs improvement,1,False,7.67693714581808,50,2101.4,4.5,0.1
515,2023-03-27 15:00:00,3582.0,Loan Payment,0,5.0,Very satisfied,3,False,8.183955717304954,20,3167.5,4.6,0.3
515,2023-03-27 15:00:00,3582.0,Loan Payment,0,1.0,Needs improvement,5,False,8.183955717304954,20,3167.5,4.6,0.5
515,2023-03-27 15:00:00,3582.0,Loan Payment,0,2.0,Unsatisfactory,7,False,8.183955717304954,20,3167.5,4.6,0.7
515,2023-03-27 15:00:00,3582.0,Loan Payment,0,6.0,Excellent,1,False,8.183955717304954,20,3167.5,4.6,0.1
515,2023-03-27 15:00:00,3582.0,Loan Payment,0,9.0,Unsatisfactory,6,False,8.183955717304954,20,3167.5,4.6,0.6
805,2023-03-27 16:00:00,4488.0,Purchase,0,9.0,Good service,3,False,8.409385238781931,20,2534.2,8.25,0.3
805,2023-03-27 16:00:00,4488.0,Purchase,0,10.0,Good service,6,False,8.409385238781931,20,2534.2,8.25,0.6
805,2023-03-27 16:00:00,4488.0,Purchase,0,5.0,Good service,2,False,8.409385238781931,20,2534.2,8.25,0.2
805,2023-03-27 16:00:00,4488.0,Purchase,0,9.0,Unsatisfactory,1,False,8.409385238781931,20,2534.2,8.25,0.1
885,2023-03-27 17:00:00,2764.0,Investment,0,7.0,Needs improvement,9,False,7.9247959139564355,66,2525.0,7.833333333333333,0.9
885,2023-03-27 17:00:00,2764.0,Investment,0,7.0,Very satisfied,1,False,7.9247959139564355,66,2525.0,7.833333333333333,0.1
885,2023-03-27 17:00:00,2764.0,Investment,0,10.0,Good service,10,False,7.9247959139564355,66,2525.0,7.833333333333333,1.0
885,2023-03-27 17:00:00,2764.0,Investment,0,10.0,Good service,10,False,7.9247959139564355,66,2525.0,7.833333333333333,1.0
885,2023-03-27 17:00:00,2764.0,Investment,0,8.0,Good service,1,False,7.9247959139564355,66,2525.0,7.833333333333333,0.1
885,2023-03-27 17:00:00,2764.0,Investment,0,5.0,Unsatisfactory,9,False,7.9247959139564355,66,2525.0,7.833333333333333,0.9
498,2023-03-27 18:00:00,3273.0,Loan Payment,0,8.0,Excellent,4,False,8.09376775793108,24,3055.5,6.5,0.4
498,2023-03-27 18:00:00,3273.0,Loan Payment,0,8.0,Unsatisfactory,4,False,8.09376775793108,24,3055.5,6.5,0.4
498,2023-03-27 18:00:00,3273.0,Loan Payment,0,9.0,Good service,3,False,8.09376775793108,24,3055.5,6.5,0.3
498,2023-03-27 18:00:00,3273.0,Loan Payment,0,1.0,Good service,7,False,8.09376775793108,24,3055.5,6.5,0.7
942,2023-03-27 19:00:00,3835.0,Loan Payment,0,2.0,Good service,3,False,8.252185436003328,14,3177.4285714285716,3.5,0.3
942,2023-03-27 19:00:00,3835.0,Loan Payment,0,5.0,Needs improvement,8,False,8.252185436003328,14,3177.4285714285716,3.5,0.8
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,2.0,Excellent,2,False,8.139440521874608,56,2680.5714285714284,4.5,0.2
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,5.0,Very satisfied,5,False,8.139440521874608,56,2680.5714285714284,4.5,0.5
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,5.0,Very satisfied,2,False,8.139440521874608,56,2680.5714285714284,4.5,0.2
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,1.0,Excellent,10,False,8.139440521874608,56,2680.5714285714284,4.5,1.0
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,10.0,Very satisfied,9,False,8.139440521874608,56,2680.5714285714284,4.5,0.9
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,2.0,Needs improvement,10,False,8.139440521874608,56,2680.5714285714284,4.5,1.0
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,7.0,Excellent,1,False,8.139440521874608,56,2680.5714285714284,4.5,0.1
528,2023-03-27 20:00:00,3426.0,Bill Payment,0,4.0,Needs improvement,7,False,8.139440521874608,56,2680.5714285714284,4.5,0.7
398,2023-03-27 21:00:00,2067.0,Loan Payment,0,7.0,Needs improvement,5,False,7.63433723562832,16,3004.0,4.5,0.5
398,2023-03-27 21:00:00,2067.0,Loan Payment,0,6.0,Unsatisfactory,9,False,7.63433723562832,16,3004.0,4.5,0.9
398,2023-03-27 21:00:00,2067.0,Loan Payment,0,1.0,Very satisfied,2,False,7.63433723562832,16,3004.0,4.5,0.2
398,2023-03-27 21:00:00,2067.0,Loan Payment,0,4.0,Good service,1,False,7.63433723562832,16,3004.0,4.5,0.1
265,2023-03-27 22:00:00,2321.0,Loan Payment,0,2.0,Needs improvement,6,False,7.7501841622578365,15,2182.4,5.0,0.6
265,2023-03-27 22:00:00,2321.0,Loan Payment,0,9.0,Good service,6,False,7.7501841622578365,15,2182.4,5.0,0.6
265,2023-03-27 22:00:00,2321.0,Loan Payment,0,4.0,Excellent,6,False,7.7501841622578365,15,2182.4,5.0,0.6
751,2023-03-27 23:00:00,2889.0,Loan Payment,0,10.0,Unsatisfactory,10,False,7.969011781106478,6,2769.6666666666665,10.0,1.0
263,2023-03-28 00:00:00,3652.0,Loan Payment,0,9.0,Very satisfied,6,False,8.203304026795282,14,1952.2857142857142,7.0,0.6
263,2023-03-28 00:00:00,3652.0,Loan Payment,0,5.0,Very satisfied,9,False,8.203304026795282,14,1952.2857142857142,7.0,0.9
398,2023-03-28 01:00:00,2619.0,Investment,0,7.0,Needs improvement,5,False,7.8709295967551425,16,3004.0,4.5,0.5
398,2023-03-28 01:00:00,2619.0,Investment,0,6.0,Unsatisfactory,9,False,7.8709295967551425,16,3004.0,4.5,0.9
398,2023-03-28 01:00:00,2619.0,Investment,0,1.0,Very satisfied,2,False,7.8709295967551425,16,3004.0,4.5,0.2
398,2023-03-28 01:00:00,2619.0,Investment,0,4.0,Good service,1,False,7.8709295967551425,16,3004.0,4.5,0.1
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,7.0,Good service,3,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.3
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,3.0,Very satisfied,4,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.4
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,1.0,Good service,7,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.7
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,3.0,Unsatisfactory,1,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.1
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,2.0,Good service,9,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.9
646,2023-03-28 02:00:00,1440.0,Bill Payment,0,7.0,Very satisfied,2,False,7.273092595999522,42,2446.8571428571427,3.8333333333333335,0.2
725,2023-03-28 03:00:00,1923.0,Investment,0,10.0,Unsatisfactory,5,False,7.562161631225652,12,2426.3333333333335,6.0,0.5
725,2023-03-28 03:00:00,1923.0,Investment,0,2.0,Good service,4,False,7.562161631225652,12,2426.3333333333335,6.0,0.4
527,2023-03-28 04:00:00,767.0,Purchase,0,9.0,Very satisfied,2,False,6.643789733147672,27,1894.6362738496073,5.333333333333333,0.2
527,2023-03-28 04:00:00,767.0,Purchase,0,1.0,Needs improvement,7,False,6.643789733147672,27,1894.6362738496073,5.333333333333333,0.7
527,2023-03-28 04:00:00,767.0,Purchase,0,6.0,Very satisfied,2,False,6.643789733147672,27,1894.6362738496073,5.333333333333333,0.2
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,7.0,Good service,9,False,7.6708948313621175,14,3259.0,5.428571428571429,0.9
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,1.0,Very satisfied,1,False,7.6708948313621175,14,3259.0,5.428571428571429,0.1
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,6.0,Unsatisfactory,4,False,7.6708948313621175,14,3259.0,5.428571428571429,0.4
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,7.0,Good service,10,False,7.6708948313621175,14,3259.0,5.428571428571429,1.0
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,3.0,Very satisfied,4,False,7.6708948313621175,14,3259.0,5.428571428571429,0.4
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,5.0,Good service,2,False,7.6708948313621175,14,3259.0,5.428571428571429,0.2
436,2023-03-28 05:00:00,2144.0,Loan Payment,0,9.0,Unsatisfactory,10,False,7.6708948313621175,14,3259.0,5.428571428571429,1.0
840,2023-03-28 06:00:00,1922.0,Purchase,0,2.0,Unsatisfactory,2,False,7.56164174558878,21,2048.714285714286,5.0,0.2
840,2023-03-28 06:00:00,1922.0,Purchase,0,10.0,Needs improvement,3,False,7.56164174558878,21,2048.714285714286,5.0,0.3
840,2023-03-28 06:00:00,1922.0,Purchase,0,3.0,Needs improvement,4,False,7.56164174558878,21,2048.714285714286,5.0,0.4
930,2023-03-28 07:00:00,1749.0,Investment,0,3.0,Unsatisfactory,8,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.8
930,2023-03-28 07:00:00,1749.0,Investment,0,5.0,Needs improvement,4,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.4
930,2023-03-28 07:00:00,1749.0,Investment,0,8.0,Good service,9,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.9
930,2023-03-28 07:00:00,1749.0,Investment,0,5.0,Needs improvement,3,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.3
930,2023-03-28 07:00:00,1749.0,Investment,0,1.0,Excellent,8,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.8
930,2023-03-28 07:00:00,1749.0,Investment,0,1.0,Needs improvement,5,False,7.4673710669175595,60,2386.1,3.8333333333333335,0.5
360,2023-03-28 08:00:00,3227.0,Purchase,0,9.0,Needs improvement,9,False,8.07961802938984,35,3509.5714285714284,7.4,0.9
360,2023-03-28 08:00:00,3227.0,Purchase,0,10.0,Very satisfied,2,False,8.07961802938984,35,3509.5714285714284,7.4,0.2
360,2023-03-28 08:00:00,3227.0,Purchase,0,7.0,Good service,1,False,8.07961802938984,35,3509.5714285714284,7.4,0.1
360,2023-03-28 08:00:00,3227.0,Purchase,0,6.0,Good service,7,False,8.07961802938984,35,3509.5714285714284,7.4,0.7
360,2023-03-28 08:00:00,3227.0,Purchase,0,5.0,Good service,6,False,8.07961802938984,35,3509.5714285714284,7.4,0.6
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,4.0,Good service,10,False,8.469472455204826,45,3584.0,6.0,1.0
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,1.0,Unsatisfactory,1,False,8.469472455204826,45,3584.0,6.0,0.1
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,4.0,Very satisfied,8,False,8.469472455204826,45,3584.0,6.0,0.8
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,8.0,Needs improvement,7,False,8.469472455204826,45,3584.0,6.0,0.7
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,5.0,Very satisfied,1,False,8.469472455204826,45,3584.0,6.0,0.1
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,7.0,Excellent,7,False,8.469472455204826,45,3584.0,6.0,0.7
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,10.0,Unsatisfactory,2,False,8.469472455204826,45,3584.0,6.0,0.2
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,5.0,Excellent,10,False,8.469472455204826,45,3584.0,6.0,1.0
129,2023-03-28 09:00:00,4766.0,Loan Payment,0,10.0,Unsatisfactory,10,False,8.469472455204826,45,3584.0,6.0,1.0
864,2023-03-28 10:00:00,1144.0,Purchase,0,10.0,Good service,4,False,7.0431599159883405,36,2308.514949494949,6.666666666666667,0.4
864,2023-03-28 10:00:00,1144.0,Purchase,0,1.0,Needs improvement,3,False,7.0431599159883405,36,2308.514949494949,6.666666666666667,0.3
864,2023-03-28 10:00:00,1144.0,Purchase,0,9.0,Good service,3,False,7.0431599159883405,36,2308.514949494949,6.666666666666667,0.3
634,2023-03-28 11:00:00,3722.0,Investment,0,6.0,Good service,8,False,8.222285073872717,16,3433.0,5.75,0.8
634,2023-03-28 11:00:00,3722.0,Investment,0,6.0,Very satisfied,1,False,8.222285073872717,16,3433.0,5.75,0.1
634,2023-03-28 11:00:00,3722.0,Investment,0,10.0,Good service,6,False,8.222285073872717,16,3433.0,5.75,0.6
634,2023-03-28 11:00:00,3722.0,Investment,0,1.0,Good service,8,False,8.222285073872717,16,3433.0,5.75,0.8
241,2023-03-28 12:00:00,774.0,Loan Payment,0,2.0,Needs improvement,3,False,6.652863029353347,48,2302.625,4.0,0.3
241,2023-03-28 12:00:00,774.0,Loan Payment,0,3.0,Excellent,6,False,6.652863029353347,48,2302.625,4.0,0.6
241,2023-03-28 12:00:00,774.0,Loan Payment,0,10.0,Very satisfied,2,False,6.652863029353347,48,2302.625,4.0,0.2
241,2023-03-28 12:00:00,774.0,Loan Payment,0,4.0,Very satisfied,8,False,6.652863029353347,48,2302.625,4.0,0.8
241,2023-03-28 12:00:00,774.0,Loan Payment,0,1.0,Unsatisfactory,9,False,6.652863029353347,48,2302.625,4.0,0.9
241,2023-03-28 12:00:00,774.0,Loan Payment,0,4.0,Good service,4,False,6.652863029353347,48,2302.625,4.0,0.4
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,4.0,Very satisfied,5,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.5
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,5.0,Very satisfied,9,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.9
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,8.0,Very satisfied,4,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.4
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,8.0,Good service,4,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.4
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,3.0,Unsatisfactory,2,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.2
627,2023-03-28 13:00:00,2735.0,Bill Payment,0,3.0,Unsatisfactory,2,False,7.914252278742441,42,2027.142857142857,5.166666666666667,0.2
709,2023-03-28 14:00:00,3378.0,Investment,0,7.0,Unsatisfactory,3,False,8.12533508671429,16,2687.75,6.0,0.3
709,2023-03-28 14:00:00,3378.0,Investment,0,6.0,Unsatisfactory,9,False,8.12533508671429,16,2687.75,6.0,0.9
709,2023-03-28 14:00:00,3378.0,Investment,0,8.0,Unsatisfactory,4,False,8.12533508671429,16,2687.75,6.0,0.4
709,2023-03-28 14:00:00,3378.0,Investment,0,3.0,Very satisfied,1,False,8.12533508671429,16,2687.75,6.0,0.1
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,4.0,Unsatisfactory,4,False,8.162801353492073,48,3859.0,6.0,0.4
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,7.0,Very satisfied,7,False,8.162801353492073,48,3859.0,6.0,0.7
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,8.0,Good service,3,False,8.162801353492073,48,3859.0,6.0,0.3
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,4.0,Very satisfied,7,False,8.162801353492073,48,3859.0,6.0,0.7
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,8.0,Good service,8,False,8.162801353492073,48,3859.0,6.0,0.8
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,5.0,Unsatisfactory,8,False,8.162801353492073,48,3859.0,6.0,0.8
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,9.0,Unsatisfactory,2,False,8.162801353492073,48,3859.0,6.0,0.2
222,2023-03-28 15:00:00,3507.0,Loan Payment,0,3.0,Unsatisfactory,1,False,8.162801353492073,48,3859.0,6.0,0.1
214,2023-03-28 16:00:00,1682.0,Bill Payment,0,8.0,Needs improvement,1,False,7.428333194190806,15,2288.0,7.0,0.1
214,2023-03-28 16:00:00,1682.0,Bill Payment,0,9.0,Good service,7,False,7.428333194190806,15,2288.0,7.0,0.7
214,2023-03-28 16:00:00,1682.0,Bill Payment,0,4.0,Needs improvement,7,False,7.428333194190806,15,2288.0,7.0,0.7
916,2023-03-28 17:00:00,3415.0,Purchase,0,6.0,Needs improvement,3,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.3
916,2023-03-28 17:00:00,3415.0,Purchase,0,1.0,Unsatisfactory,7,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.7
916,2023-03-28 17:00:00,3415.0,Purchase,0,2.0,Good service,10,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,1.0
916,2023-03-28 17:00:00,3415.0,Purchase,0,3.0,Unsatisfactory,7,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.7
916,2023-03-28 17:00:00,3415.0,Purchase,0,1.0,Excellent,2,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.2
916,2023-03-28 17:00:00,3415.0,Purchase,0,1.0,Needs improvement,1,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.1
916,2023-03-28 17:00:00,3415.0,Purchase,0,5.0,Needs improvement,5,False,8.13622555490846,63,2045.111111111111,2.7142857142857144,0.5
592,2023-03-28 18:00:00,592.0,Purchase,0,9.0,Unsatisfactory,5,False,6.385194398997726,25,1570.2,5.8,0.5
592,2023-03-28 18:00:00,592.0,Purchase,0,1.0,Unsatisfactory,6,False,6.385194398997726,25,1570.2,5.8,0.6
592,2023-03-28 18:00:00,592.0,Purchase,0,2.0,Unsatisfactory,8,False,6.385194398997726,25,1570.2,5.8,0.8
592,2023-03-28 18:00:00,592.0,Purchase,0,8.0,Needs improvement,10,False,6.385194398997726,25,1570.2,5.8,1.0
592,2023-03-28 18:00:00,592.0,Purchase,0,9.0,Excellent,8,False,6.385194398997726,25,1570.2,5.8,0.8
775,2023-03-28 19:00:00,4776.0,Purchase,0,10.0,Needs improvement,10,False,8.471568013389962,27,1960.888888888889,7.333333333333333,1.0
775,2023-03-28 19:00:00,4776.0,Purchase,0,8.0,Excellent,8,False,8.471568013389962,27,1960.888888888889,7.333333333333333,0.8
775,2023-03-28 19:00:00,4776.0,Purchase,0,4.0,Good service,4,False,8.471568013389962,27,1960.888888888889,7.333333333333333,0.4
135,2023-03-28 20:00:00,4643.0,Loan Payment,0,4.0,Excellent,5,False,8.443331342817782,16,2352.0,4.75,0.5
135,2023-03-28 20:00:00,4643.0,Loan Payment,0,6.0,Very satisfied,9,False,8.443331342817782,16,2352.0,4.75,0.9
135,2023-03-28 20:00:00,4643.0,Loan Payment,0,8.0,Good service,10,False,8.443331342817782,16,2352.0,4.75,1.0
135,2023-03-28 20:00:00,4643.0,Loan Payment,0,1.0,Needs improvement,7,False,8.443331342817782,16,2352.0,4.75,0.7
818,2023-03-28 21:00:00,1831.0,Purchase,0,9.0,Good service,1,False,7.513163545234075,28,1548.142857142857,7.5,0.1
818,2023-03-28 21:00:00,1831.0,Purchase,0,7.0,Excellent,1,False,7.513163545234075,28,1548.142857142857,7.5,0.1
818,2023-03-28 21:00:00,1831.0,Purchase,0,7.0,Good service,9,False,7.513163545234075,28,1548.142857142857,7.5,0.9
818,2023-03-28 21:00:00,1831.0,Purchase,0,7.0,Needs improvement,7,False,7.513163545234075,28,1548.142857142857,7.5,0.7
754,2023-03-28 22:00:00,1195.0,Purchase,0,7.0,Excellent,6,False,7.086737934510577,42,2328.0,6.571428571428571,0.6
754,2023-03-28 22:00:00,1195.0,Purchase,0,5.0,Good service,8,False,7.086737934510577,42,2328.0,6.571428571428571,0.8
754,2023-03-28 22:00:00,1195.0,Purchase,0,7.0,Very satisfied,10,False,7.086737934510577,42,2328.0,6.571428571428571,1.0
754,2023-03-28 22:00:00,1195.0,Purchase,0,7.0,Needs improvement,3,False,7.086737934510577,42,2328.0,6.571428571428571,0.3
754,2023-03-28 22:00:00,1195.0,Purchase,0,9.0,Good service,3,False,7.086737934510577,42,2328.0,6.571428571428571,0.3
754,2023-03-28 22:00:00,1195.0,Purchase,0,9.0,Very satisfied,2,False,7.086737934510577,42,2328.0,6.571428571428571,0.2
754,2023-03-28 22:00:00,1195.0,Purchase,0,2.0,Excellent,7,False,7.086737934510577,42,2328.0,6.571428571428571,0.7
386,2023-03-28 23:00:00,4535.0,Bill Payment,0,4.0,Unsatisfactory,10,False,8.419800845407588,15,4402.6,4.333333333333333,1.0
386,2023-03-28 23:00:00,4535.0,Bill Payment,0,6.0,Very satisfied,7,False,8.419800845407588,15,4402.6,4.333333333333333,0.7
386,2023-03-28 23:00:00,4535.0,Bill Payment,0,3.0,Very satisfied,6,False,8.419800845407588,15,4402.6,4.333333333333333,0.6
303,2023-03-29 00:00:00,1647.0,Bill Payment,0,5.0,Good service,4,False,7.4073177104694174,20,2297.4,5.75,0.4
303,2023-03-29 00:00:00,1647.0,Bill Payment,0,5.0,Very satisfied,5,False,7.4073177104694174,20,2297.4,5.75,0.5
303,2023-03-29 00:00:00,1647.0,Bill Payment,0,5.0,Very satisfied,6,False,7.4073177104694174,20,2297.4,5.75,0.6
303,2023-03-29 00:00:00,1647.0,Bill Payment,0,8.0,Good service,9,False,7.4073177104694174,20,2297.4,5.75,0.9
782,2023-03-29 01:00:00,2190.0,Bill Payment,0,7.0,Very satisfied,3,False,7.692113339595466,12,2261.5,6.5,0.3
782,2023-03-29 01:00:00,2190.0,Bill Payment,0,6.0,Very satisfied,1,False,7.692113339595466,12,2261.5,6.5,0.1
287,2023-03-29 02:00:00,198.0,Loan Payment,0,8.0,Excellent,10,False,5.293304824724492,24,1740.3333333333333,6.5,1.0
287,2023-03-29 02:00:00,198.0,Loan Payment,0,6.0,Good service,6,False,5.293304824724492,24,1740.3333333333333,6.5,0.6
287,2023-03-29 02:00:00,198.0,Loan Payment,0,3.0,Good service,9,False,5.293304824724492,24,1740.3333333333333,6.5,0.9
287,2023-03-29 02:00:00,198.0,Loan Payment,0,9.0,Good service,2,False,5.293304824724492,24,1740.3333333333333,6.5,0.2
562,2023-03-29 03:00:00,1756.0,Investment,0,9.0,Good service,2,False,7.471363088187097,24,2333.5,6.0,0.2
562,2023-03-29 03:00:00,1756.0,Investment,0,4.0,Unsatisfactory,7,False,7.471363088187097,24,2333.5,6.0,0.7
562,2023-03-29 03:00:00,1756.0,Investment,0,3.0,Good service,3,False,7.471363088187097,24,2333.5,6.0,0.3
562,2023-03-29 03:00:00,1756.0,Investment,0,8.0,Needs improvement,5,False,7.471363088187097,24,2333.5,6.0,0.5
189,2023-03-29 04:00:00,3836.0,Purchase,0,1.0,Very satisfied,3,False,8.252446090246952,70,2225.7,5.857142857142857,0.3
189,2023-03-29 04:00:00,3836.0,Purchase,0,6.0,Unsatisfactory,4,False,8.252446090246952,70,2225.7,5.857142857142857,0.4
189,2023-03-29 04:00:00,3836.0,Purchase,0,2.0,Needs improvement,1,False,8.252446090246952,70,2225.7,5.857142857142857,0.1
189,2023-03-29 04:00:00,3836.0,Purchase,0,4.0,Good service,6,False,8.252446090246952,70,2225.7,5.857142857142857,0.6
189,2023-03-29 04:00:00,3836.0,Purchase,0,9.0,Good service,4,False,8.252446090246952,70,2225.7,5.857142857142857,0.4
189,2023-03-29 04:00:00,3836.0,Purchase,0,9.0,Good service,6,False,8.252446090246952,70,2225.7,5.857142857142857,0.6
189,2023-03-29 04:00:00,3836.0,Purchase,0,10.0,Excellent,9,False,8.252446090246952,70,2225.7,5.857142857142857,0.9
297,2023-03-29 05:00:00,2630.0,Purchase,0,1.0,Good service,4,False,7.875119281040293,40,2857.75,4.6,0.4
297,2023-03-29 05:00:00,2630.0,Purchase,0,7.0,Excellent,1,False,7.875119281040293,40,2857.75,4.6,0.1
297,2023-03-29 05:00:00,2630.0,Purchase,0,3.0,Unsatisfactory,1,False,7.875119281040293,40,2857.75,4.6,0.1
297,2023-03-29 05:00:00,2630.0,Purchase,0,4.0,Excellent,6,False,7.875119281040293,40,2857.75,4.6,0.6
297,2023-03-29 05:00:00,2630.0,Purchase,0,8.0,Excellent,2,False,7.875119281040293,40,2857.75,4.6,0.2
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,5.0,Good service,5,False,8.282988692742602,42,2258.4285714285716,5.5,0.5
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,8.0,Very satisfied,1,False,8.282988692742602,42,2258.4285714285716,5.5,0.1
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,5.0,Good service,4,False,8.282988692742602,42,2258.4285714285716,5.5,0.4
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,9.0,Good service,7,False,8.282988692742602,42,2258.4285714285716,5.5,0.7
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,4.0,Unsatisfactory,9,False,8.282988692742602,42,2258.4285714285716,5.5,0.9
526,2023-03-29 06:00:00,3955.0,Loan Payment,0,2.0,Unsatisfactory,4,False,8.282988692742602,42,2258.4285714285716,5.5,0.4
